PlayerID,FullName,YearID,WARYearOne,WARYearTwo,WARYearThree,WARYearFour,WARYearFive,WARYearSix
647,Brett Hayes,2009,0.1,-0.4,-0.2,-1.0,-0.1,-1.2
2351,Jason Castro,2009,,-0.4,,-0.2,3.9,2.2
586,Federico Hernandez,2009,,,,,,
3785,Lou Palmisano,2009,,,,,,
1871,Salvador Perez,2009,,,0.6,1.0,3.5,2.0
2995,Jose Bonilla,2009,,,,,,
434,Hank Conger,2009,,-0.2,0.7,-0.1,2.7,2.7
1421,Bobby Wilson,2009,-0.1,0.8,-0.1,1.5,,0.0
1698,Tony Delmonico,2009,,,,,,
4454,Lucas May,2009,,-0.6,,,,
245,Brett Lawrie,2009,,,2.6,1.9,1.6,1.6
2230,Angel Salome,2009,,,,,,
2297,Jonathan Lucroy,2009,,3.6,5.8,6.0,7.0,8.2
3090,Wilson Ramos,2009,,0.5,4.4,0.5,2.0,1.0
4988,Jesus Montero,2009,,,0.5,-1.4,-1.1,0.0
4901,Austin Romine,2009,,,-0.1,,-0.3,-0.1
941,Francisco Cervelli,2009,0.4,1.6,1.1,0.0,1.1,2.0
4266,Francisco Pena,2009,,,,,,0.1
4521,Josh Thole,2009,-0.1,1.0,0.3,0.9,-0.4,-0.1
5126,Josh Donaldson,2009,,-0.3,,1.2,7.3,5.7
2454,Lou Marson,2009,-0.1,-1.1,-1.1,-0.8,0.0,
604,Travis D'Arnaud,2009,,,,,0.2,2.8
4278,Steve Lerud,2009,,,,-0.1,-0.2,
4211,Jason Jaramillo,2009,-0.7,-0.8,-0.3,,,
3961,Mitch Canham,2009,,,,,,
1835,Adam Moore,2009,-0.1,-2.4,-0.1,0.0,0.1,-0.1
2804,Rob Johnson,2009,-2.0,-1.7,-1.0,-0.4,-0.4,
1243,Buster Posey,2009,-0.2,4.0,1.8,10.1,6.9,7.6
1912,Jackson Williams,2009,,,,,,0.0
5247,Bryan Anderson,2009,,-0.2,,0.0,-0.5,0.0
1050,Steven Hill,2009,,0.1,,-0.1,,
3243,Tony Cruz,2009,,,0.2,0.1,-0.3,-1.4
3853,John Jaso,2009,,1.0,-1.3,2.0,0.4,0.5
4550,Jake Jefferies,2009,,,,,,
4869,Mayo Acosta,2009,,,,,,
3592,Mike McCormick,2009,,,,,,
5348,Taylor Teagarden,2009,1.1,0.1,0.2,-0.4,-0.4,-0.1
4248,Max Ramirez,2009,,-0.5,,,,
56,J.P. Arencibia,2009,,-0.2,-1.1,0.8,0.1,-0.8
1865,Brian Jeroloman,2009,,,,,,
1580,Curtis Thigpen,2009,,,,,,
668,Derek Norris,2009,,,,0.5,2.8,1.9
4744,Adrian Nieto,2009,,,,,,-0.9
2602,Luke Montz,2009,,,,,-0.2,
3388,Rossmel Perez,2010,,,,,,
3747,John Hester,2010,-1.3,,-0.9,0.0,,
3517,Christian Bethancourt,2010,,,,0.0,-0.7,-1.0
1740,Jesus Sucre,2010,,,,0.0,0.2,0.1
2349,Caleb Joseph,2010,,,,,1.8,2.1
5218,Michael Ohlman,2010,,,,,,
3007,Tim Federowicz,2010,,0.0,0.0,0.0,-0.6,
277,Luis Exposito,2010,,,-0.3,,,
2271,Mark Wagner,2010,,,,,,
345,Tyler Flowers,2010,0.0,1.3,1.8,0.3,2.7,2.4
5053,Miguel Gonzalez,2010,,,,-0.1,,
635,Josh Phegley,2010,,,,-0.4,0.0,1.4
2187,Robinson Chirinos,2010,,-0.5,,-0.2,1.6,0.8
1658,Welington Castillo,2010,0.2,-0.3,0.8,1.0,0.5,0.6
2374,Devin Mesoraco,2010,,-0.4,0.4,-1.0,4.2,-0.2
1427,Carlos Santana,2010,1.6,0.3,0.0,2.3,2.2,2.1
2454,Lou Marson,2010,-1.1,-1.1,-0.8,0.0,,
797,Wilin Rosario,2010,,0.0,-0.6,1.0,0.0,-0.9
915,Michael McKenry,2010,-0.2,-0.5,0.3,-0.8,1.0,0.1
446,Jordan Pacheco,2010,,-0.4,-0.2,-1.8,-1.1,-0.3
433,Alex Avila,2010,-0.1,4.5,2.9,1.1,1.8,-0.5
3515,Dusty Ryan,2010,,,,,,
876,Kyle Skipworth,2010,,,,0.0,,
647,Brett Hayes,2010,-0.4,-0.2,-1.0,-0.1,-1.2,-0.3
2351,Jason Castro,2010,-0.4,,-0.2,3.9,2.2,2.5
5070,Koby Clemens,2010,,,,,,
5163,Wil Myers,2010,,,,2.3,-0.1,1.0
1871,Salvador Perez,2010,,0.6,1.0,3.5,2.0,0.8
2995,Jose Bonilla,2010,,,,,,
434,Hank Conger,2010,-0.2,0.7,-0.1,2.7,2.7,0.9
1133,Carlos Ramirez,2010,,,,,,
1421,Bobby Wilson,2010,0.8,-0.1,1.5,,0.0,0.3
4454,Lucas May,2010,-0.6,,,,,
1016,Griff Erickson,2010,,,,,,
2297,Jonathan Lucroy,2010,3.6,5.8,6.0,7.0,8.2,1.6
2230,Angel Salome,2010,,,,,,
3090,Wilson Ramos,2010,0.5,4.4,0.5,2.0,1.0,-0.5
740,Jose Morales,2010,0.0,-0.1,,,,
4988,Jesus Montero,2010,,0.5,-1.4,-1.1,0.0,-0.4
4901,Austin Romine,2010,,-0.1,,-0.3,-0.1,-0.1
5039,Gary Sanchez,2010,,,,,,0.0
1907,J.R. Murphy,2010,,,,0.1,0.4,0.8
4521,Josh Thole,2010,1.0,0.3,0.9,-0.4,-0.1,-0.2
1072,Max Stassi,2010,,,,0.0,0.1,0.2
5126,Josh Donaldson,2010,-0.3,,1.2,7.3,5.7,8.7
4043,Ryan Ortiz,2010,,,,,,
2594,Josh Leyland,2010,,,,,,
604,Travis D'Arnaud,2010,,,,0.2,2.8,3.4
2831,Sebastian Valle,2010,,,,,,
1987,Tony Sanchez,2010,,,,0.1,0.0,0.1
1835,Adam Moore,2010,-2.4,-0.1,0.0,0.1,-0.1,0.0
5116,Steve Baron,2010,,,,,,-0.2
1243,Buster Posey,2010,4.0,1.8,10.1,6.9,7.6,6.8
2727,Tommy Joseph,2010,,,,,,
1242,Johnny Monell,2010,,,,-0.1,,-0.5
4887,Robert Stock,2010,,,,,,
5247,Bryan Anderson,2010,-0.2,,0.0,-0.5,0.0,0.0
1050,Steven Hill,2010,0.1,,-0.1,,,
1018,Luke Bailey,2010,,,,,,
4550,Jake Jefferies,2010,,,,,,
4248,Max Ramirez,2010,-0.5,,,,,
2358,Tomas Telis,2010,,,,,-1.1,-0.7
56,J.P. Arencibia,2010,-0.2,-1.1,0.8,0.1,-0.8,0.6
4510,Carlos Perez,2010,,,,,,0.5
668,Derek Norris,2010,,,0.5,2.8,1.9,3.8
4744,Adrian Nieto,2010,,,,,-0.9,
3517,Christian Bethancourt,2011,,,0.0,-0.7,-1.0,-0.2
2349,Caleb Joseph,2011,,,,1.8,2.1,-0.5
3034,Ryan Lavarnway,2011,0.3,-1.5,0.2,-0.2,-0.4,
3007,Tim Federowicz,2011,0.0,0.0,0.0,-0.6,,-0.4
4347,Mike Blanke,2011,,,,,,
345,Tyler Flowers,2011,1.3,1.8,0.3,2.7,2.4,2.5
5053,Miguel Gonzalez,2011,,,-0.1,,,
635,Josh Phegley,2011,,,-0.4,0.0,1.4,-0.1
2187,Robinson Chirinos,2011,-0.5,,-0.2,1.6,0.8,0.0
1658,Welington Castillo,2011,-0.3,0.8,1.0,0.5,0.6,1.2
2374,Devin Mesoraco,2011,-0.4,0.4,-1.0,4.2,-0.2,-0.4
4682,Yasmani Grandal,2011,,3.8,1.4,2.5,5.2,5.8
175,Alex Lavisky,2011,,,,,,
4581,Chun Chen,2011,,,,,,
797,Wilin Rosario,2011,0.0,-0.6,1.0,0.0,-0.9,
3674,Will Swanner,2011,,,,,,
446,Jordan Pacheco,2011,-0.4,-0.2,-1.8,-1.1,-0.3,-0.6
4853,Bryan Holaday,2011,,0.0,0.0,-1.3,0.1,-0.2
2690,Rob Brantly,2011,,0.2,-2.1,,-0.5,
876,Kyle Skipworth,2011,,,0.0,,,
1121,J.T. Realmuto,2011,,,,-0.1,0.2,2.1
647,Brett Hayes,2011,-0.2,-1.0,-0.1,-1.2,-0.3,
4178,Ben Heath,2011,,,,,,
5163,Wil Myers,2011,,,2.3,-0.1,1.0,3.5
1871,Salvador Perez,2011,0.6,1.0,3.5,2.0,0.8,0.3
434,Hank Conger,2011,0.7,-0.1,2.7,2.7,0.9,-0.1
2031,Cameron Garfield,2011,,,,,,
4475,Tyler Roberts,2011,,,,,,
4988,Jesus Montero,2011,0.5,-1.4,-1.1,0.0,-0.4,
5039,Gary Sanchez,2011,,,,,0.0,3.1
4901,Austin Romine,2011,-0.1,,-0.3,-0.1,-0.1,-0.4
1907,J.R. Murphy,2011,,,0.1,0.4,0.8,-0.4
2920,Blake Forsythe,2011,,,,,,
1072,Max Stassi,2011,,,0.0,0.1,0.2,-0.2
5126,Josh Donaldson,2011,,1.2,7.3,5.7,8.7,7.6
4043,Ryan Ortiz,2011,,,,,,
2831,Sebastian Valle,2011,,,,,,
4026,Cameron Rupp,2011,,,0.1,-0.5,0.5,1.4
1987,Tony Sanchez,2011,,,0.1,0.0,0.1,
3733,Jason Hagerty,2011,,,,,,
5116,Steve Baron,2011,,,,,-0.2,
2727,Tommy Joseph,2011,,,,,,0.9
1242,Johnny Monell,2011,,,-0.1,,-0.5,
3243,Tony Cruz,2011,0.2,0.1,-0.3,-1.4,-0.7,-0.1
5247,Bryan Anderson,2011,,0.0,-0.5,0.0,0.0,
1050,Steven Hill,2011,,-0.1,,,,
1306,Justin O'Conner,2011,,,,,,
1018,Luke Bailey,2011,,,,,,
4574,Stephen Vogt,2011,,-0.5,0.3,1.4,1.8,0.3
1778,Kellin Deglan,2011,,,,,,
2275,Jorge Alfaro,2011,,,,,,-0.2
2486,Jose Felix,2011,,,,,,
604,Travis D'Arnaud,2011,,,0.2,2.8,3.4,1.0
56,J.P. Arencibia,2011,-1.1,0.8,0.1,-0.8,0.6,
4510,Carlos Perez,2011,,,,,0.5,-0.3
668,Derek Norris,2011,,0.5,2.8,1.9,3.8,0.6
3090,Wilson Ramos,2011,4.4,0.5,2.0,1.0,-0.5,3.6
3042,Michael Perez,2012,,,,,,
3517,Christian Bethancourt,2012,,0.0,-0.7,-1.0,-0.2,-0.2
3244,Evan Gattis,2012,,2.1,2.1,0.3,3.0,1.4
1961,Gabriel Lino,2012,,,,,,
1352,Blake Swihart,2012,,,,0.9,0.3,0.0
3034,Ryan Lavarnway,2012,-1.5,0.2,-0.2,-0.4,,0.1
3305,Christian Vazquez,2012,,,2.0,,0.7,2.5
635,Josh Phegley,2012,,-0.4,0.0,1.4,-0.1,0.0
4347,Mike Blanke,2012,,,,,,
2487,Kevan Smith,2012,,,,,-0.2,0.6
1658,Welington Castillo,2012,0.8,1.0,0.5,0.6,1.2,2.0
1386,Steve Clevenger,2012,-0.6,0.0,-0.1,0.0,-0.5,
2374,Devin Mesoraco,2012,0.4,-1.0,4.2,-0.2,-0.4,-0.1
4682,Yasmani Grandal,2012,3.8,1.4,2.5,5.2,5.8,4.1
92,Tucker Barnhart,2012,,,-0.1,0.7,0.5,1.0
4581,Chun Chen,2012,,,,,,
2797,Jake Lowery,2012,,,,,,
797,Wilin Rosario,2012,-0.6,1.0,0.0,-0.9,,
446,Jordan Pacheco,2012,-0.2,-1.8,-1.1,-0.3,-0.6,
3674,Will Swanner,2012,,,,,,
2690,Rob Brantly,2012,0.2,-2.1,,-0.5,,0.3
2300,James McCann,2012,,,-0.1,-0.6,0.5,0.7
1699,Chris Wallace,2012,,,,,,
5100,Cam Gallagher,2012,,,,,,0.0
1133,Carlos Ramirez,2012,,,,,,
3007,Tim Federowicz,2012,0.0,0.0,-0.6,,-0.4,0.1
4855,Pratt Maynard,2012,,,,,,
1016,Griff Erickson,2012,,,,,,
1121,J.T. Realmuto,2012,,,-0.1,0.2,2.1,4.4
876,Kyle Skipworth,2012,,0.0,,,,
3204,Martin Maldonado,2012,2.2,0.6,1.4,1.1,1.5,3.1
4926,Chris Herrmann,2012,-0.4,-0.1,-0.8,-0.6,1.0,-1.0
4988,Jesus Montero,2012,-1.4,-1.1,0.0,-0.4,,
5039,Gary Sanchez,2012,,,,0.0,3.1,4.3
4901,Austin Romine,2012,,-0.3,-0.1,-0.1,-0.4,-0.4
1907,J.R. Murphy,2012,,0.1,0.4,0.8,-0.4,-0.1
4706,Greg Bird,2012,,,,1.1,,-0.3
1072,Max Stassi,2012,,0.0,0.1,0.2,-0.2,0.2
5126,Josh Donaldson,2012,1.2,7.3,5.7,8.7,7.6,5.1
4043,Ryan Ortiz,2012,,,,,,
656,Beau Taylor,2012,,,,,,
2831,Sebastian Valle,2012,,,,,,
1987,Tony Sanchez,2012,,0.1,0.0,0.1,,0.0
4640,Ramon Cabrera,2012,,,,0.2,-1.8,
3253,Austin Hedges,2012,,,,0.5,-0.3,1.8
3733,Jason Hagerty,2012,,,,,,
331,Tyler Marlette,2012,,,,,,
3484,John Hicks,2012,,,,-0.6,0.1,0.4
1122,Marcus Littlewood,2012,,,,,,
2727,Tommy Joseph,2012,,,,,0.9,-1.0
1176,Andrew Susac,2012,,,0.7,0.1,0.0,-0.2
4822,Hector Sanchez,2012,-0.1,0.4,-0.1,-0.3,0.0,-0.6
3243,Tony Cruz,2012,0.1,-0.3,-1.4,-0.7,-0.1,
5356,Cody Stanley,2012,,,,0.1,,
1018,Luke Bailey,2012,,,,,,
4574,Stephen Vogt,2012,-0.5,0.3,1.4,1.8,0.3,0.0
1306,Justin O'Conner,2012,,,,,,
2275,Jorge Alfaro,2012,,,,,-0.2,0.2
1778,Kellin Deglan,2012,,,,,,
2358,Tomas Telis,2012,,,-1.1,-0.7,0.0,-0.4
604,Travis D'Arnaud,2012,,0.2,2.8,3.4,1.0,1.4
1751,A.J. Jimenez,2012,,,,,,-0.2
4510,Carlos Perez,2012,,,,0.5,-0.3,-0.1
668,Derek Norris,2012,0.5,2.8,1.9,3.8,0.6,0.0
1038,Sandy Leon,2012,0.2,0.0,-0.2,-0.8,2.2,0.5
1118,David Freitas,2012,,,,,,0.0
1678,Stryker Trahan,2013,,,,,,
3042,Michael Perez,2013,,,,,,-0.2
3517,Christian Bethancourt,2013,0.0,-0.7,-1.0,-0.2,-0.2,
3244,Evan Gattis,2013,2.1,2.1,0.3,3.0,1.4,-0.1
1135,Josh Elander,2013,,,,,,
1233,Bryan De La Rosa,2013,,,,,,
1352,Blake Swihart,2013,,,0.9,0.3,0.0,-0.2
3305,Christian Vazquez,2013,,2.0,,0.7,2.5,0.2
635,Josh Phegley,2013,-0.4,0.0,1.4,-0.1,0.0,0.1
2667,Sammy Ayala,2013,,,,,,
2487,Kevan Smith,2013,,,,-0.2,0.6,0.5
92,Tucker Barnhart,2013,,-0.1,0.7,0.5,1.0,-0.4
2760,Yan Gomes,2013,4.3,5.1,0.6,-0.6,1.8,2.4
1351,Tom Murphy,2013,,,0.0,0.8,-0.5,-0.1
3674,Will Swanner,2013,,,,,,
363,Wilfredo Rodriguez,2013,,,,,,
2300,James McCann,2013,,-0.1,-0.6,0.5,0.7,-0.7
4700,Curt Casali,2013,,-0.3,1.2,0.7,0.3,0.5
4853,Bryan Holaday,2013,0.0,-1.3,0.1,-0.2,-0.3,-0.1
4640,Ramon Cabrera,2013,,,0.2,-1.8,,
4510,Carlos Perez,2013,,,0.5,-0.3,-0.1,-0.7
2377,Tyler Heineman,2013,,,,,,
5100,Cam Gallagher,2013,,,,,0.0,0.1
3007,Tim Federowicz,2013,0.0,-0.6,,-0.4,0.1,-0.2
1121,J.T. Realmuto,2013,,-0.1,0.2,2.1,4.4,4.9
2690,Rob Brantly,2013,-2.1,,-0.5,,0.3,
5458,Austin Barnes,2013,,,0.1,0.0,3.5,1.1
2905,Clint Coulter,2013,,,,,,
4926,Chris Herrmann,2013,-0.1,-0.8,-0.6,1.0,-1.0,0.6
5039,Gary Sanchez,2013,,,0.0,3.1,4.3,1.7
1907,J.R. Murphy,2013,0.1,0.4,0.8,-0.4,-0.1,0.9
4901,Austin Romine,2013,-0.3,-0.1,-0.1,-0.4,-0.4,1.3
4706,Greg Bird,2013,,,1.1,,-0.3,0.1
837,Kevin Plawecki,2013,,,1.1,0.3,0.0,0.0
278,Cam Maron,2013,,,,,,
1072,Max Stassi,2013,0.0,0.1,0.2,-0.2,0.2,2.7
656,Beau Taylor,2013,,,,,,0.0
5334,Bruce Maxwell,2013,,,,0.2,0.2,-0.3
2727,Tommy Joseph,2013,,,,0.9,-1.0,
2831,Sebastian Valle,2013,,,,,,
4026,Cameron Rupp,2013,0.1,-0.5,0.5,1.4,-0.5,
1987,Tony Sanchez,2013,0.1,0.0,0.1,,0.0,
5483,Wyatt Mathisen,2013,,,,,,
1960,Jin-De Jhang,2013,,,,,,
3253,Austin Hedges,2013,,,0.5,-0.3,1.8,2.3
1219,Mike Zunino,2013,0.8,3.8,0.7,1.6,4.6,2.1
760,Jack Marder,2013,,,,,,
3484,John Hicks,2013,,,-0.6,0.1,0.4,-0.2
1176,Andrew Susac,2013,,0.7,0.1,0.0,-0.2,-0.4
3777,Steve Bean,2013,,,,,,
2275,Jorge Alfaro,2013,,,,-0.2,0.2,3.2
604,Travis D'Arnaud,2013,0.2,2.8,3.4,1.0,1.4,0.0
1751,A.J. Jimenez,2013,,,,,-0.2,
5133,Santiago Nessy,2013,,,,,,
1038,Sandy Leon,2013,0.0,-0.2,-0.8,2.2,0.5,0.4
3127,Jhonatan Solano,2013,-0.3,,-0.4,,,
1678,Stryker Trahan,2014,,,,,,
3042,Michael Perez,2014,,,,,-0.2,0.1
820,Jose Herrera,2014,,,,,,
3517,Christian Bethancourt,2014,-0.7,-1.0,-0.2,-0.2,,
3230,Victor Caratini,2014,,,,-0.1,-0.3,1.4
854,Tanner Murphy,2014,,,,,,
5218,Michael Ohlman,2014,,,,-0.1,,
819,Chance Sisco,2014,,,,0.3,-0.3,-0.2
2481,Jonah Heim,2014,,,,,,
1352,Blake Swihart,2014,,0.9,0.3,0.0,-0.2,-0.5
3305,Christian Vazquez,2014,2.0,,0.7,2.5,0.2,3.5
4345,Dan Butler,2014,-0.1,,,,-0.1,
92,Tucker Barnhart,2014,-0.1,0.7,0.5,1.0,-0.4,0.7
4512,Francisco Mejia,2014,,,,-0.2,-0.1,0.5
2249,Tony Wolters,2014,,,2.1,-0.1,0.8,-0.5
1351,Tom Murphy,2014,,0.0,0.8,-0.5,-0.1,3.2
3861,Jose Briceno,2014,,,,,0.5,
2300,James McCann,2014,-0.1,-0.6,0.5,0.7,-0.7,2.3
4853,Bryan Holaday,2014,-1.3,0.1,-0.2,-0.3,-0.1,-0.3
4640,Ramon Cabrera,2014,,0.2,-1.8,,,
1072,Max Stassi,2014,0.1,0.2,-0.2,0.2,2.7,-0.3
5100,Cam Gallagher,2014,,,,0.0,0.1,0.3
5009,Zane Evans,2014,,,,,,
548,Cal Towey,2014,,,,,,
1226,Jett Bandy,2014,,0.1,0.5,-0.3,-0.1,
3070,Tyler Ogle,2014,,,,,,
1121,J.T. Realmuto,2014,-0.1,0.2,2.1,4.4,4.9,5.7
5458,Austin Barnes,2014,,0.1,0.0,3.5,1.1,0.7
2905,Clint Coulter,2014,,,,,,
1304,Josmil Pinto,2014,-0.6,,-0.1,,,
5446,Stuart Turner,2014,,,,-1.0,,
5039,Gary Sanchez,2014,,0.0,3.1,4.3,1.7,2.3
1907,J.R. Murphy,2014,0.4,0.8,-0.4,-0.1,0.9,0.0
1767,Luis Torrens,2014,,,,-1.3,,0.0
2714,Peter O'Brien,2014,,0.1,-0.6,,0.6,-0.4
604,Travis D'Arnaud,2014,2.8,3.4,1.0,1.4,0.0,1.6
837,Kevin Plawecki,2014,,1.1,0.3,0.0,0.0,0.2
4804,Juan Centeno,2014,-0.4,-0.5,-0.9,-0.3,-0.4,-0.1
5334,Bruce Maxwell,2014,,,0.2,0.2,-0.3,
3487,Iolana Akau,2014,,,,,,
716,Deivi Grullon,2014,,,,,,-0.2
4026,Cameron Rupp,2014,-0.5,0.5,1.4,-0.5,,
2727,Tommy Joseph,2014,,,0.9,-1.0,,
4704,Andrew Knapp,2014,,,,0.3,-0.4,0.2
894,Reese McGuire,2014,,,,,0.4,1.2
5483,Wyatt Mathisen,2014,,,,,,
1987,Tony Sanchez,2014,0.0,0.1,,0.0,,
1960,Jin-De Jhang,2014,,,,,,
3253,Austin Hedges,2014,,0.5,-0.3,1.8,2.3,1.4
331,Tyler Marlette,2014,,,,,,
3484,John Hicks,2014,,-0.6,0.1,0.4,-0.2,-1.2
1176,Andrew Susac,2014,0.7,0.1,0.0,-0.2,-0.4,
2697,Carson Kelly,2014,,,-0.1,-0.3,-0.5,1.9
3777,Steve Bean,2014,,,,,,
960,Nick Ciuffo,2014,,,,,-0.2,-0.1
1306,Justin O'Conner,2014,,,,,,
2627,Oscar Hernandez,2014,,-0.2,0.0,,,
4700,Curt Casali,2014,-0.3,1.2,0.7,0.3,0.5,1.0
2275,Jorge Alfaro,2014,,,-0.2,0.2,3.2,1.3
1778,Kellin Deglan,2014,,,,,,
1751,A.J. Jimenez,2014,,,,-0.2,,
5133,Santiago Nessy,2014,,,,,,
2783,Pedro Severino,2014,,0.0,0.6,-0.1,-0.7,0.5
4744,Adrian Nieto,2014,-0.9,,,,,
